report_date,narrative,trend,primal_desc,choice_600_900,select_600_900,report_title,slug_name,slug_id,office_name,office_code,office_city,office_state,market_location_name,market_location_city,market_location_state,market_type,market_type_category,published_date
12/12/2019,,,Primal Round,175.17,176.67,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/12/2019 14:54:12
12/12/2019,,,Primal Loin,271.63,232.76,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/12/2019 14:54:12
12/12/2019,,,Primal Brisket,195.61,193.90,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/12/2019 14:54:12
12/12/2019,,,Primal Plate,150.45,150.45,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/12/2019 14:54:12
12/12/2019,,,Primal Flank,105.23,107.85,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/12/2019 14:54:12
12/11/2019,,,Primal Rib,399.33,345.16,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/11/2019 14:52:25
12/11/2019,,,Primal Chuck,174.05,171.71,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/11/2019 14:52:25
12/11/2019,,,Primal Round,176.92,178.28,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/11/2019 14:52:25
12/11/2019,,,Primal Loin,272.95,233.51,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/11/2019 14:52:25
12/11/2019,,,Primal Brisket,196.53,195.75,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/11/2019 14:52:25
12/11/2019,,,Primal Plate,151.00,151.00,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/11/2019 14:52:25
12/11/2019,,,Primal Flank,107.73,109.48,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/11/2019 14:52:25
12/10/2019,,,Primal Rib,410.02,346.08,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/10/2019 15:06:37
12/10/2019,,,Primal Chuck,176.86,174.58,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/10/2019 15:06:37
12/10/2019,,,Primal Round,177.82,179.33,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/10/2019 15:06:37
12/10/2019,,,Primal Loin,275.79,236.58,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/10/2019 15:06:37
12/10/2019,,,Primal Brisket,196.27,192.87,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/10/2019 15:06:37
12/10/2019,,,Primal Plate,150.53,150.53,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/10/2019 15:06:37
12/10/2019,,,Primal Flank,108.64,108.19,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/10/2019 15:06:37
12/09/2019,,,Primal Rib,409.39,340.26,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/09/2019 14:52:27
12/09/2019,,,Primal Chuck,180.51,179.61,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/09/2019 14:52:27
12/09/2019,,,Primal Round,180.60,179.96,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/09/2019 14:52:27
12/09/2019,,,Primal Loin,278.15,237.95,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/09/2019 14:52:27
12/09/2019,,,Primal Brisket,196.22,191.25,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/09/2019 14:52:27
12/09/2019,,,Primal Plate,151.47,151.47,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/09/2019 14:52:27
12/09/2019,,,Primal Flank,107.24,105.07,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/09/2019 14:52:27
12/06/2019,,,Primal Rib,411.64,339.18,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/06/2019 14:57:18
12/06/2019,,,Primal Chuck,182.07,180.96,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/06/2019 14:57:18
12/06/2019,,,Primal Round,181.43,181.30,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/06/2019 14:57:18
12/06/2019,,,Primal Loin,277.93,238.09,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/06/2019 14:57:18
12/06/2019,,,Primal Brisket,197.01,194.87,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/06/2019 14:57:18
12/06/2019,,,Primal Plate,152.06,152.06,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/06/2019 14:57:18
12/06/2019,,,Primal Flank,106.77,104.53,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/06/2019 14:57:18
12/05/2019,,,Primal Rib,412.83,339.68,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/05/2019 14:59:13
12/05/2019,,,Primal Chuck,183.62,183.27,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/05/2019 14:59:13
12/05/2019,,,Primal Round,183.16,182.05,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/05/2019 14:59:13
12/05/2019,,,Primal Loin,277.13,237.61,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/05/2019 14:59:13
12/05/2019,,,Primal Brisket,200.43,193.44,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/05/2019 14:59:13
12/05/2019,,,Primal Plate,152.47,152.47,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/05/2019 14:59:13
12/05/2019,,,Primal Flank,107.44,106.37,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/05/2019 14:59:13
12/04/2019,,,Primal Rib,408.66,344.65,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/04/2019 14:49:56
12/04/2019,,,Primal Chuck,187.93,185.38,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/04/2019 14:49:56
12/04/2019,,,Primal Round,184.04,183.75,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/04/2019 14:49:56
12/04/2019,,,Primal Loin,276.59,238.51,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/04/2019 14:49:56
12/04/2019,,,Primal Brisket,200.79,193.00,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/04/2019 14:49:56
12/04/2019,,,Primal Plate,156.88,156.88,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/04/2019 14:49:56
12/04/2019,,,Primal Flank,111.70,110.47,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/04/2019 14:49:56
12/03/2019,,,Primal Rib,412.81,343.51,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/03/2019 14:54:16
12/03/2019,,,Primal Chuck,190.64,187.12,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/03/2019 14:54:16
12/03/2019,,,Primal Round,187.38,187.63,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/03/2019 14:54:16
12/03/2019,,,Primal Loin,280.75,240.68,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/03/2019 14:54:16
12/03/2019,,,Primal Brisket,201.48,194.71,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/03/2019 14:54:16
12/03/2019,,,Primal Plate,158.92,158.92,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/03/2019 14:54:16
12/03/2019,,,Primal Flank,114.94,112.03,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/03/2019 14:54:16
12/02/2019,,,Primal Rib,418.77,339.15,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/02/2019 14:54:02
12/02/2019,,,Primal Chuck,192.98,188.32,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/02/2019 14:54:02
12/02/2019,,,Primal Round,187.71,189.47,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/02/2019 14:54:02
12/02/2019,,,Primal Loin,284.85,242.27,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/02/2019 14:54:02
12/02/2019,,,Primal Brisket,203.59,194.59,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/02/2019 14:54:02
12/02/2019,,,Primal Plate,159.78,159.78,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/02/2019 14:54:02
12/02/2019,,,Primal Flank,114.34,112.27,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,12/02/2019 14:54:02
11/29/2019,,,Primal Rib,410.36,333.55,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/29/2019 14:50:27
11/29/2019,,,Primal Chuck,194.81,188.43,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/29/2019 14:50:27
11/29/2019,,,Primal Round,188.90,185.51,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/29/2019 14:50:27
11/29/2019,,,Primal Loin,283.63,238.39,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/29/2019 14:50:27
11/29/2019,,,Primal Brisket,204.54,191.11,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/29/2019 14:50:27
11/29/2019,,,Primal Plate,158.50,158.50,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/29/2019 14:50:27
11/29/2019,,,Primal Flank,113.31,110.53,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/29/2019 14:50:27
11/27/2019,,,Primal Rib,416.08,334.60,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/27/2019 14:42:52
11/27/2019,,,Primal Chuck,191.93,187.80,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/27/2019 14:42:52
11/27/2019,,,Primal Round,188.46,186.17,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/27/2019 14:42:52
11/27/2019,,,Primal Loin,285.75,239.37,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/27/2019 14:42:52
11/27/2019,,,Primal Brisket,205.01,192.85,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/27/2019 14:42:52
11/27/2019,,,Primal Plate,157.91,157.91,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/27/2019 14:42:52
11/27/2019,,,Primal Flank,113.01,109.60,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/27/2019 14:42:52
11/26/2019,,,Primal Rib,418.64,335.17,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/26/2019 14:52:30
